_id,title,rotten_tomato_rating,audience_rating,director,writers,top_5_billed
5f196992eec2a42d5d9cd556,Inherent Vice,74%,52%,['Paul Thomas Anderson'],['Paul Thomas Anderson'],"['Joaquin Phoenix ', 'Josh Brolin ', 'Owen Wilson ', 'Katherine Waterston ', 'Reese Witherspoon ']"
5f19699ceec2a42d5d9cd557,Connie and Carla,44%,70%,['Michael Lembeck'],['Nia Vardalos'],"['Nia Vardalos ', 'Toni Collette ', 'David Duchovny ', 'Stephen Spinella ', 'Alec Mapa ']"
5f1969a9eec2a42d5d9cd558,Machete Kills,30%,35%,['Robert Rodriguez'],"['Robert Rodriguez', ' Marcel Rodriguez', ' Kyle Ward']","['Danny Trejo ', 'Michelle Rodriguez ', 'Mel Gibson ', 'Lady Gaga ', 'Jessica Alba ']"
5f1969b1eec2a42d5d9cd559,Sweet Charity,83%,74%,['Bob Fosse'],"['Peter Stone', ' Ennio Flaiano', ' Federico Fellini', ' Tullio Pinelli', ' Neil Simon', ' Dorothy Fields']","['Shirley MacLaine ', 'John McMartin ', 'Ricardo Montalban ', 'Sammy Davis Jr. ', 'Chita Rivera ']"
5f1969ceeec2a42d5d9cd55a,Proof,62%,59%,['John Madden'],"['David Auburn', ' Rebecca Miller']","['Gwyneth Paltrow ', 'Anthony Hopkins ', 'Jake Gyllenhaal ', 'Hope Davis ', 'Roshan Seth ']"
5f1969dbeec2a42d5d9cd55b,An American Carol,13%,47%,['David Zucker'],"['David Zucker', ' Myrna Sokoloff', ' Lewis Friedman']","['Kevin P. Farley ', 'Kelsey Grammer ', 'Leslie Nielsen ', 'Trace Adkins ', 'Robert Davi ']"
5f1969e8eec2a42d5d9cd55c,Willard,64%,51%,['Glen Morgan'],['Glen Morgan'],"['Crispin Glover ', 'R. Lee Ermey ', 'Laura Harring ', 'Jackie Burroughs ', 'Kim McKamyKimberly Patton ']"
5f1969f3eec2a42d5d9cd55d,Strange Wilderness,2%,35%,['Fred Wolf (II)'],"['Fred Wolf (II)', ' Peter Gaulke']","['Steve Zahn ', 'Allen Covert ', 'Jonah Hill ', 'Kevin Heffernan ', 'Ashley Scott ']"
5f196a1ceec2a42d5d9cd55e,Chasing Mavericks,32%,70%,"['Curtis Hanson', ' Michael Apted']",['Kario Salem'],"['Gerard Butler ', 'Jonny Weston ', 'Elisabeth Shue ', 'Abigail Spencer ', 'Taylor Handley ']"
5f196a26eec2a42d5d9cd55f,A Most Violent Year,89%,69%,['J.C. Chandor'],['J.C. Chandor'],"['Oscar Isaac ', 'Jessica Chastain ', 'David Oyelowo ', 'Albert Brooks ', 'Alessandro Nivola ']"
5f196a2ceec2a42d5d9cd560,A Dangerous Method,78%,50%,['David Cronenberg'],['Christopher Hampton'],"['Keira Knightley ', 'Viggo Mortensen ', 'Michael Fassbender ', 'Vincent Cassel ', 'Sarah Gadon ']"
5f196a36eec2a42d5d9cd561,A Scanner Darkly,68%,74%,['Richard Linklater'],"['Philip K. Dick', ' Richard Linklater']","['Keanu Reeves ', 'Robert Downey Jr. ', 'Woody Harrelson ', 'Winona Ryder ', 'Rory Cochrane ']"
5f196a3ceec2a42d5d9cd562,Bandslam,81%,64%,['Todd Graff'],"['Todd Graff', ' Josh A. Cagan']","['Alyson Michalka ', 'Gaelan Connell ', 'Scott Porter ', 'Lisa Kudrow ', 'Ryan Donawho ']"
5f196a4beec2a42d5d9cd563,Alone in the Dark,1%,11%,['Uwe Boll'],"['Elan Mastai', ' Michael Roesch', ' Peter Scheerer']","['Christian Slater ', 'Tara Reid ', 'Stephen Dorff ', 'Frank C. Turner ', 'Mathew Walker ']"
5f196a52eec2a42d5d9cd564,Birth,38%,43%,['Jonathan Glazer'],"['Milo Addica', ' Jean-Claude Carriere', ' Jonathan Glazer']","['Nicole Kidman ', 'Cameron Bright ', 'Danny Huston ', 'Lauren Bacall ', 'Alison Elliott ']"
5f196a58eec2a42d5d9cd565,Hands of Stone,45%,52%,['Jonathan Jakubowicz'],['Jonathan Jakubowicz'],"['Robert De Niro ', 'Usher Raymond ', 'Ana de Armas ', 'Ellen Barkin ', 'John Turturro ']"
5f196a67eec2a42d5d9cd566,Tolkien,50%,72%,['Dome Karukoski'],"['David Gleeson', ' Stephen Beresford']","['Nicholas Hoult ', 'Lily Collins ', 'Colm Meaney ', 'Derek Jacobi ', 'Tom Glynn-Carney ']"
5f196a7beec2a42d5d9cd567,Flash of Genius,60%,55%,['Marc Abraham'],"['Phillip Railsback', ' Philip Railsback', ' Marc Abraham', ' Scott Frank']","['Greg Kinnear ', 'Lauren Graham ', 'Dermot Mulroney ', 'Alan Alda ', 'Daniel Roebuck ']"
5f196a8feec2a42d5d9cd568,The Cold Light of Day,4%,29%,['Mabrouk El Mechri'],"['Richard Price', ' Mabrouk El Mechri', ' Scott Wiper', ' John Petro']","['Henry Cavill ', '', 'Martin', 'Carrack', 'Lucia']"
5f196aa7eec2a42d5d9cd569,"Synecdoche, New York",68%,71%,['Charlie Kaufman'],['Charlie Kaufman'],"['Philip Seymour Hoffman ', 'Catherine Keener ', 'Tom Noonan ', 'Josh Pais ', 'Daniel London ']"
5f196ab2eec2a42d5d9cd56a,The Last Full Measure,60%,96%,['Todd Robinson'],['Todd Robinson'],"['Sebastian Stan ', 'Christopher Plummer ', 'William Hurt ', 'Ed Harris ', 'Samuel L. Jackson ']"
5f196ac0eec2a42d5d9cd56b,Suspiria,65%,66%,['Luca Guadagnino'],['David Kajganich'],"['Dakota Johnson', 'Tilda Swinton ', 'Mia Goth ', 'Lutz Ebersdorf ', 'Angela Winkler ']"
5f196ac6eec2a42d5d9cd56c,LBJ,57%,55%,['Rob Reiner'],['Joey Hartstone'],"['Woody Harrelson ', 'Jennifer Jason Leigh ', 'Rich Sommer ', 'Bill Pullman ', 'C. Thomas Howell ']"
5f196ad3eec2a42d5d9cd56d,Mononoke-hime,93%,94%,['Hayao Miyazaki'],"['Hayao Miyazaki', ' Neil Gaiman']","['Yôji Matsuda ', 'Yuriko Ishida ', 'Yûko Tanaka ', 'Keith DavidKaoru Kobayashi ', 'John DeMitaMasahiko Nishimura ']"
5f196aeceec2a42d5d9cd56e,My All-American,31%,77%,['Angelo Pizzo'],['Angelo Pizzo'],"['Aaron Eckhart ', 'Robin Tunney ', 'Sarah Bolger ', 'Finn Wittrock ', 'Michael Reilly Burke ']"
5f196b0eeec2a42d5d9cd56f,Marci X,8%,30%,['Richard Benjamin'],['Paul Rudnick'],"['Lisa Kudrow ', 'Damon Wayans ', 'Richard Benjamin ', 'Christine Baranski ', 'Paula Garcés ']"
5f196b15eec2a42d5d9cd570,Equilibrium,40%,81%,['Kurt Wimmer'],['Kurt Wimmer'],"['Christian Bale ', 'Emily Watson ', 'Taye Diggs ', 'Angus Macfadyen ', 'Sean Pertwee ']"
5f196b24eec2a42d5d9cd571,Dylan Dog: Dead of Night,7%,29%,['Kevin Munroe'],"['Joshua Oppenheimer', ' Thomas Dean Donnelly']","['Brandon Routh ', 'Anita Briem ', 'Sam Huntington ', 'Taye Diggs ', 'Kurt Angle ']"
5f196b33eec2a42d5d9cd572,The Oogieloves in the BIG Balloon Adventure,30%,63%,['Matthew Diamond'],['Scott Stabile'],"['Christopher Lloyd ', 'Cloris Leachman ', 'Chazz Palminteri ', 'Jaime Pressly ', 'Toni Braxton ']"
5f196b50eec2a42d5d9cd573,Middle Men,40%,56%,['George Gallo'],"['George Gallo', ' Andy Weiss']","['Luke Wilson ', 'Giovanni Ribisi ', 'Gabriel Macht ', 'James Caan ', 'Jacinda Barrett ']"
5f196b64eec2a42d5d9cd574,All Good Things,35%,37%,['Andrew Jarecki'],"['Marcus Hinchey', ' Marc Smerling']","['Ryan Gosling ', 'Kirsten Dunst ', 'Frank Langella ', 'Lily Rabe ', 'Philip Baker Hall ']"
5f196b81eec2a42d5d9cd575,Steamboy,59%,68%,['Katsuhiro Ôtomo'],"['Sadayuki Murai', ' Katsuhiro Ôtomo']","['Anna Paquin ', 'Anne Suzuki ', 'Manami Konishi ', 'Alfred Molina ', 'Katsuo Nakamura ']"
5f196bd1eec2a42d5d9cd576,People I Know,44%,31%,"['Daniel Algrant', ' Dan Algrant']",['Jon Robin Baitz'],"['Al Pacino ', 'Kim Basinger ', ""Ryan O'Neal "", 'Téa Leoni ', 'Richard Schiff ']"
5f196bd7eec2a42d5d9cd577,Regression,15%,21%,['Alejandro Amenábar'],['Alejandro Amenábar'],"['Ethan Hawke ', 'Emma Watson ', 'David Thewlis ', 'Aaron Ashmore ', 'Devon Bostick ']"
5f196bf3eec2a42d5d9cd578,Zambezia,25%,43%,['Wayne Thornley'],"['Andrew Cook', ' Raffaella Delle Donne', ' Anthony Silverston', ' Wayne Thornley']","['Abigail Breslin ', 'Jeff Goldblum ', 'Samuel L. Jackson ', 'Richard E. Grant ', 'Jenifer Lewis ']"
5f196c50eec2a42d5d9cd579,Bird Box,63%,57%,['Susanne Bier'],['Eric Heisserer'],"['Sandra Bullock ', 'Trevante Rhodes ', 'Jacki Weaver ', 'Rosa Salazar ', 'Danielle MacDonald ']"
5f196c7aeec2a42d5d9cd57a,The Painted Veil,74%,85%,['John Curran'],"['W. Somerset Maugham', ' Ron Nyswaner']","['Naomi Watts ', 'Edward Norton ', 'Liev Schreiber ', 'Diana Rigg ', 'Toby Jones ']"
5f196c86eec2a42d5d9cd57b,The Frozen Ground,61%,50%,['Scott Walker'],['Scott Walker'],"['Nicolas Cage ', 'John Cusack ', 'Vanessa Hudgens ', 'Dean Norris ', '50 Cent ']"
5f196c9feec2a42d5d9cd57c,Back to the Future,96%,94%,['Robert Zemeckis'],"['Bob Gale', ' Robert Zemeckis']","['Michael J. Fox ', 'Christopher Lloyd ', 'Crispin Glover ', 'Lea Thompson ', 'Thomas F. Wilson ']"
5f196cabeec2a42d5d9cd57d,Dances with Wolves,83%,87%,['Kevin Costner'],['Michael Blake'],"['Kevin Costner ', 'Mary McDonnell ', 'Graham Greene (II) ', 'Rodney A. Grant ', ""Floyd 'Red Crow' Westerman ""]"
5f196cb3eec2a42d5d9cd57e,Scary Movie,53%,43%,['Keenen Ivory Wayans'],"['Shawn Wayans', ' Marlon Wayans', ' Keenen Ivory Wayans', ' Jason Friedberg', ' Phil Beauman', ' Buddy Johnson', ' Aaron Seltzer']","['Marlon Wayans ', 'Shawn Wayans ', 'Anna Faris ', 'Shannon Elizabeth ', 'Lochlyn Munro ']"
5f196cbaeec2a42d5d9cd57f,Bad Teacher,44%,36%,['Jake Kasdan'],"['Lee Eisenberg', ' Jake Kasdan', ' Gene Stupnitsky']","['Cameron Diaz ', 'Justin Timberlake ', 'Jason Segel ', 'Lucy Punch ', 'John Michael Higgins ']"
5f196cc7eec2a42d5d9cd580,Sausage Party,82%,50%,"['Conrad Vernon', ' Greg Tiernan']","['Kyle Hunter', ' Ariel Shaffir', ' Seth Rogen', ' Evan Goldberg']","['Seth Rogen ', 'Kristen Wiig ', 'Jonah Hill ', 'Bill Hader ', 'Michael Cera ']"
5f196cd5eec2a42d5d9cd581,Sea of Love,76%,66%,['Harold Becker'],['Richard Price'],"['Al Pacino ', 'Ellen Barkin ', 'John Goodman ', 'Michael Rooker ', 'William Hickey ']"
5f196cdbeec2a42d5d9cd582,Just Married,20%,47%,['Shawn Levy'],['Sam Harper'],"['Ashton Kutcher ', 'Brittany Murphy ', 'Christian Kane ', 'David Moscow ', 'David Rasche ']"
5f196ce7eec2a42d5d9cd583,I Can Do Bad All By Myself,60%,81%,['Tyler Perry'],['Tyler Perry'],"['Tyler Perry ', 'Taraji P. Henson ', 'Adam Rodriguez ', 'Brian J. White ', 'Hope Olaide Wilson ']"
5f196cefeec2a42d5d9cd584,A Cinderella Story,12%,53%,['Mark Rosman'],['Leigh Dunlap'],"['Hilary Duff ', 'Jennifer Coolidge ', 'Chad Michael Murray ', 'Dan Byrd ', 'Regina King ']"
5f196cfeeec2a42d5d9cd585,Thirteen Ghosts,15%,49%,['Steve Beck'],"['Neal Marshall', "" Richard D'Ovidio"", ' Steve Beck']","['Tony Shalhoub ', 'Matthew Lillard ', 'Shannon Elizabeth ', 'Alec Roberts ', 'Rah Digga ']"
5f196d09eec2a42d5d9cd586,House on Haunted Hill,88%,73%,['William Castle'],['Robb White'],"['Vincent Price ', 'Annabelle OhmartCarol Ohmart ', 'Alan Marshal ', 'Richard Long ', 'Carolyn Craig ']"
5f196d51eec2a42d5d9cd587,The Book Thief,47%,73%,['Brian Percival'],"['Brian Percival', ' Michael Petroni']","['Geoffrey Rush ', 'Emily Watson ', 'Sophie Nélisse ', 'Ben Schnetzer ', 'Nico Liersch ']"
5f196d5ceec2a42d5d9cd588,"Gone, Baby, Gone",94%,86%,['Ben Affleck'],"['Aaron Stockard', ' Ben Affleck']","['Casey Affleck ', 'Michelle Monaghan ', 'Morgan Freeman ', 'Ed Harris ', 'Amy Ryan ']"
5f196d64eec2a42d5d9cd589,Thomas and the Magic Railroad,21%,42%,['Britt Allcroft'],['Britt Allcroft'],"['Michael RodgersAlec Baldwin ', 'Peter Fonda ', 'Mara Wilson ', 'Russell Means ', 'Didi Conn ']"
5f196d6feec2a42d5d9cd58a,Mutiny on The Bounty,93%,83%,['Frank Lloyd'],"['Jules Furthman', ' Talbot Jennings', ' Carey Wilson']","['Charles Laughton ', 'Clark Gable ', 'Franchot Tone ', 'Herbert Mundin ', 'Eddie Quillan ']"
5f196d84eec2a42d5d9cd58b,Sen to Chihiro no Kamikakushi,97%,96%,['Hayao Miyazaki'],"['Hayao Miyazaki', ' Donald H. Hewitt', ' Cindy Davis']","['Rumi Hiiragi ', 'Miyu Irino ', 'Mari Natsuki ', 'Yumi Tamai ', 'Takashi Naitô ']"
5f196d93eec2a42d5d9cd58c,Sex Drive,45%,58%,['Sean Anders'],"['Sean Anders', ' John Morris']","['Josh Zuckerman ', 'Amanda Crew ', 'Clark Duke ', 'James Marsden ', 'Seth Green ']"
5f196daceec2a42d5d9cd58d,Take Me Home Tonight,28%,42%,['Michael Dowse'],"['Michael Dowse', ' Jackie Filgo', ' Jeff Filgo']","['Topher Grace ', 'Anna Faris ', 'Dan Fogler ', 'Teresa Palmer ', 'Chris Pratt ']"
5f196dc6eec2a42d5d9cd58e,Action Point,13%,26%,['Tim Kirkby'],"['Johnny Knoxville', ' John Altschuler', ' Dave Krinsky']","['Johnny Knoxville ', 'Aidan Whytock ', 'Joe Vaz ', 'Leon Clingman ', 'Matthew Peterson ']"
5f196dedeec2a42d5d9cd58f,Kansas City,62%,43%,['Robert Altman'],"['Frank Barhydt', ' Robert Altman']","['Jennifer Jason Leigh ', 'Miranda Richardson ', 'Harry Belafonte ', 'Michael Murphy ', 'Dermot Mulroney ']"
5f196e17eec2a42d5d9cd590,The Amityville Horror,27%,52%,['Stuart Rosenberg'],['Sandor Stern'],"['James Brolin ', 'Margot Kidder ', 'Rod Steiger ', 'Don Stroud ', 'Natasha Ryan ']"
5f196e2aeec2a42d5d9cd591,The Invention of Lying,56%,39%,"['Ricky Gervais', ' Matthew Robinson']","['Ricky Gervais', ' Matthew Robinson']","['Ricky Gervais ', 'Jennifer Garner ', 'Jonah Hill ', 'Louis C.K. ', 'Jeffrey Tambor ']"
5f196e30eec2a42d5d9cd592,Fear and Loathing in Las Vegas,50%,89%,['Terry Gilliam'],"['Tony Grisoni', ' Terry Gilliam', ' Tod Davies', ' Alex Cox']","['Johnny Depp ', 'Benicio Del Toro ', 'Gary Busey ', 'Ellen Barkin ', 'Christina Ricci ']"
5f196e49eec2a42d5d9cd593,Left Behind,16%,56%,['Vic Sarin'],"['Paul Lalonde', ' Alan B. McElroy', ' Joel Goodman']","['Kirk Cameron ', 'Brad Johnson ', 'Janaya Stephens ', 'Clarence Gilyard Jr. ', 'Colin Fox ']"
5f196e68eec2a42d5d9cd594,Borat,91%,79%,['Larry Charles'],"['Sacha Baron Cohen', ' Anthony Hines', ' Peter Baynham', ' Dan Mazer', ' Todd Phillips', ' Larry Charles']","['Sacha Baron Cohen ', 'Ken Davitian ', 'Luenell ', 'Spirea Ciorobea ', 'Pat Haggerty ']"
5f196e7aeec2a42d5d9cd595,Big,97%,82%,['Penny Marshall'],"['Anne Spielberg', ' Penny Marshall', ' Gary Ross']","['Tom Hanks ', 'Jared Rushton ', 'Elizabeth Perkins ', 'Robert Loggia ', 'David Moscow ']"
5f196e85eec2a42d5d9cd596,Legally Blonde,70%,72%,['Robert Luketic'],"['Kirsten Smith', ' Karen McCullah Lutz', ' Robert Luketic']","['Reese Witherspoon ', 'Luke Wilson ', 'Selma Blair ', 'Matthew Davis ', 'Victor Garber ']"
5f196e8feec2a42d5d9cd597,Mean Girls,84%,66%,['Mark Waters (VIII)'],['Tina Fey'],"['Lindsay Lohan ', 'Rachel McAdams ', 'Lacey Chabert ', 'Amanda Seyfried ', 'Tina Fey ']"
5f196e9deec2a42d5d9cd598,Star Trek III: The Search for Spock,80%,61%,['Leonard Nimoy'],['Harve Bennett'],"['William Shatner ', 'DeForest Kelley ', 'James Doohan ', 'George Takei ', 'Walter Koenig ']"
5f196eb0eec2a42d5d9cd599,Deuce Bigalow: Male Gigolo,22%,42%,['Mike Mitchell'],"['Harris Goldberg', ' Rob Schneider']","['Rob Schneider ', 'William Forsythe ', 'Eddie Griffin ', 'Arija Bareikis ', 'Chi Chi LaRue ']"
5f196eb8eec2a42d5d9cd59a,Barbershop 2: Back in Business,68%,48%,['Kevin Rodney Sullivan'],"['Don D. Scott', ' Kevin Rodney Sullivan', ' Norman Vance', ' Jr.']","['Ice Cube ', 'Cedric the Entertainer ', 'Sean Patrick Thomas ', 'Eve ', 'Harry J. LennixTroy Garity ']"
5f196ecaeec2a42d5d9cd59b,Bad Santa,78%,75%,['Terry Zwigoff'],"['Glenn Ficarra', ' John Requa', ' Terry Zwigoff']","['Billy Bob Thornton ', 'Bernie Mac ', 'Tony Cox ', 'Brett Kelly ', 'Lauren Graham ']"
5f196ed9eec2a42d5d9cd59c,Predator,81%,87%,['John McTiernan'],"['Jim Thomas', ' John Thomas', ' John McTiernan']","['Arnold Schwarzenegger ', 'Carl Weathers ', 'Elpidia Carrillo ', 'Bill Duke ', 'Jesse Ventura ']"
5f196ee7eec2a42d5d9cd59d,My Big Fat Greek Wedding 2,27%,53%,['Kirk Jones'],['Nia Vardalos'],"['Nia Vardalos ', 'John Corbett ', 'Louis Mandylor ', 'Rita Wilson ', 'Mark Margolis ']"
5f196ef6eec2a42d5d9cd59e,The Perfect Guy,18%,51%,['David M. Rosenthal'],['Tyger Williams'],"['Sanaa Lathan ', 'Michael Ealy ', 'Morris Chestnut ', 'Charles S. Dutton ', 'Tess Harper ']"
5f196efceec2a42d5d9cd59f,Austin Powers: International Man of Mystery,71%,77%,['Jay Roach'],['Mike Myers'],"['Mike Myers ', 'Elizabeth Hurley ', 'Michael York ', 'Seth Green ', 'Robert Wagner ']"
5f196f1beec2a42d5d9cd5a0,Amadeus,93%,95%,['Milos Forman'],['Peter Shaffer'],"['Tom Hulce ', 'F. Murray Abraham ', 'Elizabeth Berridge ', 'Simon Callow ', 'Roy Dotrice ']"
5f196f24eec2a42d5d9cd5a1,Prom Night,7%,38%,['Nelson McCormick'],['J.S. Cardone'],"['Brittany Snow ', 'Scott Porter ', 'Jessica Stroup ', 'Dana Davis ', 'Collins Pennie ']"
5f196f30eec2a42d5d9cd5a2,Soul Surfer,45%,75%,['Sean McNamara'],"['Sean McNamara', ' Michael Berk', ' Douglas Schwartz', ' Deborah Schwartz', ' Matt Allen', ' Brad Gann', ' Caleb Wilson']","['AnnaSophia Robb ', 'Dennis Quaid ', 'Helen Hunt ', 'Lorraine Nicholson ', 'Carrie Underwood ']"
5f196f3eeec2a42d5d9cd5a3,Under the Tuscan Sun,62%,78%,['Audrey Wells'],['Audrey Wells'],"['Diane Lane ', 'Sandra Oh ', 'Lindsay Duncan ', 'Raoul Bova ', 'Vincent Riotta ']"
5f196f4eeec2a42d5d9cd5a4,Uncle Drew,62%,47%,['Charles Stone III'],['Jay Longino'],"['Kyrie Irving ', 'Lil Rel Howery ', ""Shaquille O'Neal "", 'Reggie Miller ', 'Nate Robinson ']"
5f196f63eec2a42d5d9cd5a5,Peggy Sue Got Married,86%,55%,['Francis Ford Coppola'],"['Jerry Leichtling', ' Jerry Leichting', ' Arlene Sarner']","['Kathleen Turner ', 'Nicolas Cage ', 'Barry Miller ', 'Catherine Hicks ', 'Joan Allen ']"
5f196f71eec2a42d5d9cd5a6,Gosford Park,86%,78%,['Robert Altman'],"['Julian Fellowes', ' James Fellowes']","['Michael Gambon ', 'Kristin Scott Thomas ', 'Maggie Smith ', 'Helen Mirren ', 'Eileen Atkins ']"
5f196f7aeec2a42d5d9cd5a7,Orange County,46%,61%,['Jake Kasdan'],['Mike White'],"['Colin Hanks ', 'Jack Black ', ""Catherine O'Hara "", 'Schuyler Fisk ', 'John Lithgow ']"
5f196f85eec2a42d5d9cd5a8,Blue Jasmine,91%,77%,['Woody Allen'],['Woody Allen'],"['Alec Baldwin ', 'Cate Blanchett ', 'Sally Hawkins ', 'Andrew Dice Clay ', 'Alden Ehrenreich ']"
5f196f93eec2a42d5d9cd5a9,United 93,90%,83%,['Paul Greengrass'],['Paul Greengrass'],"['Olivia Thirlby ', 'Cheyenne Jackson ', 'Becky London ', 'Chip Zien ', 'Ben Sliney ']"
5f196f9aeec2a42d5d9cd5aa,Honey,21%,71%,['Bille Woodruff'],"['Alonzo Brown', ' Kim Watson']","['Jessica Alba ', 'Mekhi Phifer ', 'Joy Bryant ', 'David Moscow ', 'Lonnette McKee ']"
5f196fabeec2a42d5d9cd5ab,Spy Hard,8%,31%,['Rick Friedberg'],"['Rick Friedberg', ' Dick Chudnow', ' Jason Friedberg', ' Aaron Seltzer']","['Leslie Nielsen ', 'Nicollette Sheridan ', 'Andy Griffith ', 'Marcia Gay Harden ', 'John Ales ']"
5f196fb3eec2a42d5d9cd5ac,Ricki and the Flash,64%,43%,['Jonathan Demme'],['Diablo Cody'],"['Meryl Streep ', 'Mamie Gummer ', 'Kevin Kline ', 'Rick Springfield ', 'Audra McDonald ']"
5f196fcceec2a42d5d9cd5ad,The Art of Racing in the Rain,43%,96%,['Simon Curtis'],"['Mark Bomback', ' Garth Stein']","['Milo Ventimiglia ', 'Amanda Seyfried ', 'Kathy Baker ', 'Martin Donovan ', 'Gary Cole ']"
5f196fd4eec2a42d5d9cd5ae,Conan the Destroyer,26%,38%,['Richard Fleischer'],"['Roy Thomas', ' Gerry Conway', ' Stanley Mann']","['Arnold Schwarzenegger ', 'Grace Jones ', 'Wilt Chamberlain ', 'Mako ', 'Tracey Walter ']"
5f196fdceec2a42d5d9cd5af,Love the Coopers,18%,36%,['Jessie Nelson'],"['Steven Rogers', ' Jesy Nelson']","['Alan Arkin ', 'John Goodman ', 'Ed Helms ', 'Diane Keaton ', 'Jake Lacy ']"
5f196fe2eec2a42d5d9cd5b0,Catch-22,79%,76%,['Mike Nichols'],['Buck Henry'],"['Alan Arkin ', 'Martin Balsam ', 'Richard Benjamin ', 'Jack Gilford ', 'Art Garfunkel ']"
5f196fe8eec2a42d5d9cd5b1,Observe and Report,51%,37%,['Jody Hill'],['Jody Hill'],"['Seth Rogen ', 'Ray Liotta ', 'Michael Peña ', 'Anna Faris ', 'Dan Bakkedahl ']"
5f196ff1eec2a42d5d9cd5b2,Raging Bull,93%,93%,['Martin Scorsese'],"['Paul Schrader', ' Mardik Martin', ' Martin Scorsese']","['Robert De Niro ', 'Cathy Moriarty ', 'Joe Pesci ', 'Frank Vincent ', 'Nicholas Colasanto ']"
5f196ffaeec2a42d5d9cd5b3,Love Happens,17%,37%,['Brandon Camp'],"['Brandon Camp', ' Mike Thompson']","['Jennifer Aniston ', 'Aaron Eckhart ', 'Dan Fogler ', 'Judy Greer ', 'Joe Anderson (VI) ']"
5f196fffeec2a42d5d9cd5b4,Fame,84%,69%,['Alan Parker'],"['Christopher Gore', ' Alan Parker']","['Irene Cara ', 'Barry Miller ', 'Gene Anthony Ray ', 'Eddie Barth ', 'Lee Curreri ']"
5f197017eec2a42d5d9cd5b5,Young Sherlock Holmes,64%,63%,['Barry Levinson'],['Chris Columbus'],"['Nicolas Rowe ', 'Nicholas Rowe ', 'Alan Cox ', 'Sophie Ward ', 'Anthony Higgins ']"
5f197025eec2a42d5d9cd5b6,127 Hours,93%,85%,['Danny Boyle'],"['Danny Boyle', ' Simon Beaufoy']","['James Franco ', 'Amber Tamblyn ', 'Kate Mara ', 'Kate Burton ', 'Lizzy Caplan ']"
5f19702eeec2a42d5d9cd5b7,Small Time Crooks,66%,57%,['Woody Allen'],['Woody Allen'],"['Woody Allen ', 'Tracey Ullman ', 'Michael Rapaport ', 'Tony Darrow ', 'Jon Lovitz ']"
5f197036eec2a42d5d9cd5b8,Center Stage,42%,82%,['Nicholas Hytner'],['Carol Heikkinen'],"['Amanda Schull ', 'Ethan Stiefel ', 'Zoe Saldana ', 'Eion Bailey ', 'Peter Gallagher ']"
5f197042eec2a42d5d9cd5b9,Norm of the North,9%,22%,['Trevor Wall'],"['Malcolm T. Goldman', ' Daniel Altiere', ' Steven Altiere']","['Rob Schneider ', 'Heather Graham ', 'Bill Nighy ', 'Gabriel Iglesias ', 'Loretta Devine ']"
5f19704deec2a42d5d9cd5ba,Catch That Kid,13%,47%,['Bart Freundlich'],"['Michael Brandt', ' Derek Haas']","['Kristen Stewart ', 'Corbin Bleu ', 'Max Thieriot ', 'Jennifer Beals ', 'Sam Robards ']"
5f19705beec2a42d5d9cd5bb,Jobs,28%,40%,['Joshua Michael Stern'],['Matt Whiteley'],"['Ashton Kutcher ', 'Josh Gad ', 'Matthew Modine ', 'J.K. Simmons ', 'Lesley Ann Warren ']"
5f197066eec2a42d5d9cd5bc,Life as a House,47%,88%,['Irwin Winkler'],['Mark Andrus'],"['Kevin Kline ', 'Kristin Scott Thomas ', 'Hayden Christensen ', 'Jena Malone ', 'Mary Steenburgen ']"
5f197071eec2a42d5d9cd5bd,Youth in Revolt,66%,52%,['Miguel Arteta'],['Gustin Nash'],"['Michael Cera ', 'Portia Doubleday ', 'Adhir Kalyan ', 'Jean Smart ', 'Erik Knudsen ']"
5f197079eec2a42d5d9cd5be,And So It Goes,18%,40%,['Rob Reiner'],['Mark Andrus'],"['Michael Douglas ', 'Diane Keaton ', 'Sterling Jerins ', 'Frances Sternhagen ', 'Scott Shepherd ']"
5f19708deec2a42d5d9cd5bf,Blow Out,85%,82%,['Brian DePalma'],['Brian DePalma'],"['John Travolta ', 'Nancy Allen ', 'John Lithgow ', 'Dennis Franz ', 'Peter Boyden ']"
5f1970c4eec2a42d5d9cd5c0,Getaway,3%,35%,"['Yaron Levy', ' Courtney Solomon']","['Gregg Parker', ' Sean M. Finnegan']","['Ethan Hawke ', 'Selena Gomez ', 'Jon Voight ', 'Rebecca Budig ', 'Paul Freeman ']"
5f1970d2eec2a42d5d9cd5c1,Being Julia,76%,74%,['István Szabó'],['Ronald Harwood'],"['Annette Bening ', 'Jeremy Irons ', 'Michael Gambon ', 'Bruce Greenwood ', 'Miriam Margolyes ']"
5f1970ddeec2a42d5d9cd5c2,Troop Beverly Hills,25%,62%,"['Jeff Kanew', ' J. Kanew']","['Ava Ostern Fries', ' Margaret Oberman', ' Pamela Norris']","['Shelley Long ', 'Craig T. Nelson ', 'Betty Thomas ', 'Mary Gross ', 'Stephanie Beacham ']"
5f1970ffeec2a42d5d9cd5c3,Dragonslayer,87%,62%,['Matthew Robbins'],"['Matthew Robbins', ' Hal Barwood']","['Peter MacNicol ', 'Caitlin Clarke ', 'Ralph Richardson ', 'John Hallam ', 'Albert Salmi ']"
